"Topic1"	"Topic2"	"Topic3"	"Topic4"	"Topic5"	"Topic6"	"Topic7"	"Topic8"	"Topic9"	"Topic10"	"Topic11"	"Topic12"	"Topic13"	"Topic14"	"Topic15"	"Topic16"	"Topic17"	"Topic18"	"celltype"	"TREATMENT"
"Immunodeficiency7827903"	0.0317398849733947	0.101121581113836	0.0514249243434735	0.0374195028900076	0.0541356510764023	0.041743757440156	0.0376776673407627	0.103380520057944	0.073239820432282	0.0362577628616095	0.0412274285386458	0.0616224201483011	0.0592343989788162	0.0523930410338052	0.038193996242273	0.0570400011473976	0.0779513216585632	0.0441963197223298	"SM B-cells"	"CVID"
"Immunodeficiency7827904"	0.0501008158741604	0.0974508939897715	0.0475169918145522	0.0425296104901922	0.0423493436953358	0.0425896994218109	0.0548478414720453	0.0949271588617821	0.0664450052744729	0.00623589579243948	0.0729346098893028	0.0951074256566385	0.0531052624551002	0.0547877525404265	0.0192151050220994	0.052864906728625	0.0650028709156218	0.041988810105623	"SM B-cells"	"CONTROL"
"Immunodeficiency7827905"	0.0171235617008338	0.109086690031527	0.054355305903628	0.0409605197881159	0.0505385120104982	0.0485941075743755	0.0290780482340327	0.11499191831901	0.0852497319442444	0.0191399811160721	0.0424008193704291	0.0766799494294813	0.0590362795461456	0.058532174692336	0.0171955766799494	0.0540672459871653	0.0871221214012515	0.0358474562709043	"SM B-cells"	"CVID"
"Immunodeficiency7827906"	0.0408286552034066	0.103220910872416	0.0471938587573119	0.0395025711296763	0.0419558266660773	0.047591683979431	0.0595264406430034	0.109851331241067	0.0749090158982746	0.00707981552697108	0.0705992426586512	0.06244382560521	0.059857961661436	0.0555481884218126	0.0150363199693527	0.0490503764605343	0.0800807437858227	0.035723231519545	"SM B-cells"	"CONTROL"
"Immunodeficiency7827907"	0.0386713660897078	0.0758887027731249	0.0699213660897078	0.0514435603945654	0.0560499255536944	0.0664665922203611	0.0379908803275637	0.0836357714498418	0.0631688535268937	0.00291969104783175	0.0526474967429741	0.103055788200261	0.0507107295737949	0.0569397915503443	0.0198271449841802	0.0638493392890378	0.0699213660897078	0.036891634096408	"SM B-cells"	"CVID"
"Immunodeficiency7827908"	0.0231231753765249	0.139705740192951	0.043916632832589	0.0243412021731145	0.044699650058968	0.0336504069756201	0.0554878874001895	0.144838853121435	0.07984842333198	0.0116389227229666	0.049484755331284	0.0625350424376003	0.0495717572453261	0.0488757419329892	0.00789784041915589	0.0530518338070104	0.0925507027821279	0.0347814318581675	"SM B-cells"	"CONTROL"
"Immunodeficiency7827909"	0.0265459533607682	0.134002743484225	0.0340521262002743	0.0250644718792867	0.0478792866941015	0.0445212620027435	0.0424471879286694	0.145854595336077	0.0874842249657065	0.0235829903978052	0.048076817558299	0.0838299039780521	0.0444224965706447	0.0486694101508916	0.02239780521262	0.0452126200274348	0.078002743484225	0.0179533607681756	"SM B-cells"	"CVID"
"Immunodeficiency7827910"	0.0233971746807933	0.103715023091551	0.048947296930182	0.0599497419179571	0.0652064656343385	0.0509032871502309	0.0171624558543874	0.0956465634338495	0.077186905732138	0.0628226025536539	0.0158788372724803	0.0169179570768813	0.0625781037761478	0.059705243140451	0.0577492529204021	0.0519424069546319	0.068507199130671	0.0617834827492529	"SM B-cells"	"CONTROL"
"Immunodeficiency7827911"	0.0287596290324803	0.103979770419061	0.044820648504141	0.0406038557471027	0.0562928052696129	0.048169278046495	0.0383094243940083	0.109064726390784	0.0742141744870258	0.00352088414844213	0.0557347003458873	0.0965383714360522	0.0626800060633621	0.0610056912921852	0.0100941199167666	0.0530061873854507	0.0875466809982499	0.0256590461228933	"SM B-cells"	"CVID"
"Immunodeficiency7827912"	0.0335023684572597	0.139906047919492	0.0347406490162549	0.0424356782042966	0.0250997503783635	0.0236845725966547	0.059240914362089	0.151227470173163	0.0884289561098335	0.0130707392338385	0.0647247282662107	0.0349175462389685	0.0616290268687226	0.0489808754447	0.00670243921614875	0.0359789295752501	0.106295575603907	0.0294337323348468	"SM B-cells"	"CONTROL"
"Immunodeficiency7827913"	0.0258849049913439	0.152785599566151	0.0401518469849613	0.0344262978954175	0.0428738293390067	0.0307657009365288	0.0211918319671276	0.149782032830653	0.0842667334125941	0.0155601443380681	0.0462528419164424	0.0379930333938218	0.058830277621342	0.055357403583422	0.0225058924139082	0.0422167991156165	0.0938406023819953	0.0453142273115992	"SM B-cells"	"CVID"
"Immunodeficiency7827914"	0.0228209589191392	0.156549270387611	0.0403128477610069	0.0160499051739001	0.0301562671431482	0.0197175592859046	0.0400307205216219	0.18885283929719	0.0999827588909265	0.0136518236391279	0.05470133696964	0.0586511183210294	0.050610491998558	0.039184338803467	0.00631651541511889	0.0260654221720663	0.100688076989389	0.035657748311155	"SM B-cells"	"CONTROL"
"Immunodeficiency7827915"	0.0577300012250398	0.100659990199681	0.0520795050839152	0.0381599901996815	0.0433970354036506	0.0351969251500674	0.0455331985789538	0.119334190861203	0.0792983584466495	0.0107344113683695	0.0669637388215117	0.0577989097145657	0.0643452162195271	0.0425701335293397	0.0214152272448855	0.0497366164400343	0.0806076197476418	0.0344389317652824	"USM B-cells"	"CONTROL"
"Immunodeficiency7827916"	0.0291284942447733	0.121925232390349	0.0577452263498775	0.0374341420853049	0.0380381892009799	0.044456189805027	0.041058424779355	0.127059632873586	0.0842477935501191	0.0208228464042418	0.051855766972046	0.067032450753381	0.0606144501493339	0.0554045437766368	0.016670022483976	0.0323752474915266	0.078433840061747	0.0356975066277392	"SM B-cells"	"CONTROL"
"Immunodeficiency7827917"	0.0446435570606588	0.117523478042739	0.046477901635232	0.0372356270479595	0.0403399024818525	0.0306743176081401	0.0737108633962028	0.127894580060518	0.0847874825580484	0.0161406644403681	0.0655974162394369	0.0236896978818808	0.0606587962309706	0.0556496245080978	0.0130363890064751	0.0399871439098192	0.0804132762648355	0.0415392816267658	"USM B-cells"	"CONTROL"
"Immunodeficiency7827918"	0.0412584254047669	0.123888194010145	0.0468869432284066	0.0246073935098325	0.0400076436661803	0.0354735598638038	0.0508738100201515	0.131314710583003	0.0873810020151484	0.00819088319088319	0.0616618025154611	0.0500138975748732	0.0724497950107706	0.0507956361614898	0.0096761865054548	0.0399294698075186	0.0871464804391634	0.038444166492947	"SM B-cells"	"CONTROL"
"Immunodeficiency7827919"	0.0302194338769124	0.111711791882652	0.04990841472187	0.0491075070264819	0.0467047839403175	0.035358591588986	0.0570498416724139	0.114781938048307	0.0817444956135472	0.00846144148553546	0.0622557416924366	0.0477726608675017	0.0673948994045103	0.057917491675751	0.00325554146551277	0.0524446224239323	0.0835465379281704	0.0403642646851617	"USM B-cells"	"CONTROL"
"Immunodeficiency7827920"	0.0373292085589069	0.163663315287445	0.0267723640113431	0.015635473060067	0.0326888373292086	0.0157514823408095	0.0587909254962619	0.160531064707399	0.0932456818767724	0.0173756122712039	0.0636633152874452	0.0418535705078628	0.0602990461459139	0.0383732920855891	0.0141273524104151	0.0330368651714359	0.0934777004382573	0.0333848930136633	"SM B-cells"	"CONTROL"
"Immunodeficiency7827921"	0.0525116484712444	0.0946297996803047	0.0514709383396252	0.0460837329524198	0.0511036288814067	0.038186579600721	0.0615719484406353	0.0912627963133014	0.0713668673264633	0.0172499404822637	0.067571336258205	0.0480427167295854	0.0663469713974764	0.0552052511648471	0.0234329830289426	0.0542869775193008	0.0657960072101486	0.0438798762031085	"USM B-cells"	"CONTROL"
"Immunodeficiency7827922"	0.0252684968758116	0.165513237698031	0.0452052492475977	0.0339306720442428	0.0226560948408879	0.00656919809951571	0.0603296820813664	0.195074629145851	0.0838413003956796	0.0179812701468139	0.0491925997219549	0.0291183525062255	0.0391554761140902	0.0483676306582948	0.018393754678644	0.0353056204836763	0.0995157126052218	0.0245810226560948	"SM B-cells"	"CONTROL"
"Immunodeficiency7827923"	0.0249069454343866	0.15551991763681	0.0313217708085848	0.0216995327472876	0.0450423695256197	0.024015997465748	0.0434386631820702	0.181179219133603	0.10063752276867	0.0270452205591193	0.0307872020274016	0.0176011720915499	0.0576938306802883	0.0434386631820702	0.0113645363110794	0.0379147857765107	0.103488556268314	0.042904094400887	"USM B-cells"	"CONTROL"
"Immunodeficiency7827924"	0.0301245888866413	0.110429355928648	0.0535215277309539	0.0385528809775321	0.0421264768240697	0.0349118587942673	0.0613429827913005	0.12303808089662	0.0897968968901475	0.0111103619295919	0.059455045362941	0.0488016841600551	0.0633657728931143	0.0607361457607564	0.0121217569804988	0.0456326463338802	0.0758396451876325	0.0390922916713491	"SM B-cells"	"CONTROL"
"Immunodeficiency7827925"	0.0186110186110186	0.160968660968661	0.0201095201095201	0.0380915380915381	0.0224405224405224	0.0111185111185111	0.0437525437525438	0.2004292004292	0.109353609353609	0.0337625337625338	0.0226070226070226	0.0206090206090206	0.0472490472490473	0.0515780515780516	0.0171125171125171	0.0507455507455507	0.0981980981980982	0.0332630332630333	"USM B-cells"	"CONTROL"
"Immunodeficiency7827926"	0.0446565767823876	0.0925087368607134	0.0605665021281225	0.0472266416459294	0.0493683623655475	0.0453908810291138	0.0533458437019813	0.102605420253199	0.0746406668570418	0.0105726213301785	0.0614231904159698	0.0473490256870504	0.0638708712383905	0.0584247814085043	0.0164470553039884	0.0408014794870749	0.0849821183317695	0.0458192251730374	"SM B-cells"	"CONTROL"
"Immunodeficiency7827927"	0.01443111365031	0.17744768192302	0.0289045472819992	0.0287141073657928	0.0264288283713155	0.0184303518906452	0.0471867792378171	0.188302757146787	0.0968915973676972	0.026619268287522	0.0348081846843987	0.0487102985674686	0.0614697729532999	0.0449015002433399	0.0237626695444254	0.0203347510527095	0.0879409213059946	0.0247148691254576	"USM B-cells"	"CONTROL"
"Immunodeficiency7827928"	0.0486740714575402	0.0990685139395842	0.0545612726820781	0.0464369349922158	0.0536781924983974	0.0380182372411267	0.0517354160942999	0.0997161060742834	0.0742833967842799	0.00928869526538195	0.0691615317189319	0.0411384538901317	0.0736946766618261	0.0506757198738831	0.0194735533838324	0.0529717283514528	0.076638277274095	0.0407852218166595	"SM B-cells"	"CONTROL"
"Immunodeficiency7827929"	0.0442727337769192	0.166616584388638	0.0368033197395722	0.0183873506474923	0.0293339057022251	0.01272089861916	0.0387350647492309	0.159018387350647	0.093081491020963	0.0293339057022251	0.0574085998425986	0.0225084066680976	0.0686127208986192	0.044659082778851	0.0106603706088574	0.0317807827144595	0.0956571510338413	0.0404092437576018	"USM B-cells"	"CONTROL"
"Immunodeficiency7827930"	0.0128728966214138	0.127542726593735	0.042924300338298	0.0415798954351742	0.055419357673213	0.0498044901366372	0.0349369535609156	0.130310619041343	0.0870524142173015	0.0291639207416194	0.0100259215324458	0.0575545889899389	0.05795000219674	0.0478274241026317	0.0421334739246958	0.0456131101445455	0.0831773647906507	0.0441105399587013	"SM B-cells"	"CONTROL"
"Immunodeficiency7827931"	0.0499575723124326	0.111794897143752	0.0475849171630294	0.0340904410007991	0.0435810615984116	0.0393547696135373	0.0505507360997833	0.116614352915977	0.0871785999686941	0.0134038539169406	0.0575945560745739	0.0585584472290189	0.0622657208999613	0.0459537167478148	0.0313470584843018	0.046324444114909	0.0693836863481707	0.0344611683678934	"SM B-cells"	"CVID"
"Immunodeficiency7827932"	0.0323638922944195	0.150569858783999	0.0459519593152613	0.0313422331199201	0.0302184080279708	0.00610725150978522	0.0667938064750488	0.155678154656495	0.0936634427643827	0.00978522453798302	0.059744358171003	0.0374721881669164	0.0661808109703492	0.0394133405984652	0.0159151795849793	0.0312400672024701	0.0956045951959315	0.0319552286246197	"SM B-cells"	"CONTROL"
"Immunodeficiency7827933"	0.017386579733768	0.0809562618853572	0.058325909920838	0.0671960981280365	0.0694705053606515	0.0666274963198827	0.0199452878704599	0.0812405627894341	0.0657177334268367	0.0365484606685494	0.00936929423880012	0.0584396302824687	0.0619081013122066	0.0612257791424221	0.0532653538282696	0.0603728764301915	0.0729389763903894	0.0590650922714379	"SM B-cells"	"CVID"
"Immunodeficiency7827934"	0.0354696773034882	0.122237732552919	0.0459758855174328	0.0352492673409579	0.0373798969787508	0.0298859582527204	0.0567025036939077	0.13046637115405	0.0905721679360648	0.0082123119372403	0.069118931583115	0.042522796104458	0.0580249634690895	0.0553065739312158	0.0141633809255586	0.04399219585466	0.0846945689352566	0.0400248165291145	"SM B-cells"	"CONTROL"
"Immunodeficiency7827935"	0.0460073684147055	0.0855688814119378	0.0584347847060171	0.0568067389036619	0.0472555368631778	0.0530622335582448	0.0515427241427133	0.0915383826872403	0.0660865999770868	0.0119269429520691	0.0613652671502566	0.0609853897963737	0.0574036890311922	0.0499689465337699	0.0290214238767991	0.0515969923361251	0.0694512279686209	0.051976869690008	"SM B-cells"	"CVID"
"Immunodeficiency7827936"	0.0316670039803009	0.150064089590501	0.0336099305133914	0.0327599001551643	0.0243810294812116	0.0168521891654861	0.0599608716184308	0.159657289347635	0.0993051339135128	0.0130877690076233	0.0560750185522499	0.0311812723470283	0.0691897726506105	0.0458746542535249	0.0192808473318492	0.022316670039803	0.104891047696148	0.0298455103555286	"SM B-cells"	"CONTROL"
"Immunodeficiency7827937"	0.0275793650793651	0.0926139272913467	0.0558627752176139	0.0575332821300563	0.0592037890424987	0.0596070148489503	0.0317268305171531	0.091231438812084	0.0753904249871992	0.0176139272913466	0.0336853558627752	0.0920378904249872	0.0535010240655402	0.0572452636968766	0.0258512544802867	0.0546530977982591	0.0763120839733743	0.0383512544802867	"SM B-cells"	"CVID"
"Immunodeficiency7827938"	0.0421059546096496	0.123985942785825	0.0456531021118665	0.0345682661674385	0.0546687686800013	0.0277695667881893	0.0584376129011068	0.124872729661379	0.088957861201432	0.0143199658422833	0.0531168916477814	0.0322774000722567	0.0709265280651624	0.055333858836667	0.0149111570926528	0.0418103589844648	0.0777991263507078	0.0384849082011364	"SM B-cells"	"CONTROL"
"Immunodeficiency7827939"	0.0333461844912227	0.063325365615442	0.0613360063741743	0.0679980466240008	0.063649214794253	0.073827331842599	0.0344565245328604	0.0650834040147017	0.0584213637648752	0.014562932120184	0.0504639267998047	0.106397306397306	0.0521294368622613	0.0574960803968438	0.0335775053332305	0.0679055182871977	0.057357287891639	0.0386665638574036	"SM B-cells"	"CVID"
"Immunodeficiency7827940"	0.038554948391014	0.0971392666017142	0.0489755863373858	0.0431934030866551	0.0415413507293035	0.0558379576679234	0.0653690289603366	0.107369283122238	0.0686095931997571	0.00462433459002273	0.0658138122873159	0.0967580237500177	0.0655596503861849	0.0435746459383516	0.00570452266982957	0.0439558887900482	0.0749636407280326	0.0324550627638695	"SM B-cells"	"CONTROL"
"Immunodeficiency7827941"	0.0411567933170663	0.084692485980394	0.0543110670800692	0.0450095094819626	0.0525498254046881	0.0490823808562815	0.0463854795408541	0.0920126466936968	0.0736296867069061	0.0122063832779888	0.0619614606075061	0.0611909173745268	0.0649885947370674	0.0704374361702778	0.0215629796784511	0.053045174625889	0.0702172809608552	0.0455598975055192	"SM B-cells"	"CVID"
"Immunodeficiency7827942"	0.0374507548024963	0.107359760136666	0.0610466129763274	0.0454206324303595	0.0376390196283513	0.041216051319597	0.0702715894432242	0.106857720601053	0.0769863682320538	0.0209462050692048	0.075982289160827	0.0481818498762333	0.0619251821636509	0.0563399923299515	0.00921103092424084	0.0319283199107485	0.0727817871212914	0.0384548338737231	"SM B-cells"	"CONTROL"
"Immunodeficiency7827943"	0.0331571224981221	0.101268577606481	0.0538180184354444	0.0423186818587084	0.0509747758752624	0.0441509937308257	0.0529966372513918	0.101963592454526	0.0794703846450861	0.00769430579249243	0.0510379590432664	0.0602627015718568	0.0583672065317355	0.0606418005798811	0.0179931621771516	0.057609008515687	0.086546899461539	0.0397281719705426	"SM B-cells"	"CVID"
"Immunodeficiency7827944"	0.0230712953517368	0.145578946283759	0.0376312508372232	0.0367038651375107	0.0432883036054695	0.0278937009902418	0.0323451523488619	0.140385586365369	0.0839077972528775	0.0113862355353592	0.0486671406638021	0.101342648407473	0.0613723247498635	0.0420827021958433	0.0143538697744392	0.0444011664451245	0.0831658886931075	0.022422125361938	"SM B-cells"	"CONTROL"
"Immunodeficiency7827945"	0.0157663851240752	0.146349767563674	0.031676815294965	0.0227198323839455	0.0355660315589603	0.0362731617887776	0.0387481175931382	0.169095789956132	0.0926078700975578	0.0256662083415177	0.0453479997380999	0.0696261376284947	0.0587834741046291	0.036862436980292	0.0142342696261376	0.045230144699797	0.0903686243698029	0.0250769331500033	"SM B-cells"	"CVID"
"Immunodeficiency7827946"	0.0105956861500325	0.0990870478695264	0.0631055487537599	0.0563717710364425	0.0667105004610106	0.0738523859187715	0.0203902719206759	0.109765867077797	0.0743965295726961	0.00862316540455569	0.0217506310554875	0.0879321029640714	0.0463051134388367	0.0548753759881498	0.0269199957677716	0.0607929382245802	0.0854834565214105	0.0330416118744237	"SM B-cells"	"CONTROL"
